DateTime,FFR_4_SO3_Concentration_Calc.Out_PV,FIT004D.Out_PV,FIT048C.Out_PV,FIT048C_Temp.Out_PV,MR_Organic_Sulfur_FFR4_Calc.Out_PV,TIT013A.Out_PV,TIT013B.Out_PV,TIT013C.Out_PV,TIT013D.Out_PV,TIT013E.Out_PV,TIT013F.Out_PV,TIT013G.Out_PV,TIT013H.Out_PV,TIC028I_PID.PV,TIC028I_PID.OUT,TIC028I_PID.SP,TIT028C.Out_PV,TIT028D.Out_PV,LI028A.Out_PV,LIT028R.Out_PV,DIT028B.Out_PV,FIT048C_density.Out_PV,FIC004D_PID.OUT,FIC004D_PID.SP,FIC048C_PIDE.CVEU,FIC048C_PIDE.SP,TIC013A_PID.OUT,TIC013A_PID.SP,TIC013C_PID.OUT,TIC013C_PID.SP,TIC013E_PID.OUT,TIC013E_PID.SP,TIC013G_PID.OUT,TIC013G_PID.SP,TIC028C_PID.OUT,TIC028C_PID.SP,TIC028D_PIDE.CVEU,TIC028D_PIDE.SP,LIC028A_PID.OUT,LIC028A_PID.SP,LIC028R_PIDE.CVEU,LIC028R_PIDE.SP,FIC028B_PID.OUT,FIC028B_PID.PV,FIC028B_PID.SP,FIT004D_Temp.Out_PV
2/3/2022 15:00:00,3.214424372,463.9176025,3944.97998,32.48064804,0.980226338,435.0375061,588.4765625,434.9375,462.7075195,435.125,446,409.7624817,415.4624939,37.98541641,45.39152908,38,25.98958397,49.93125153,39.18125153,49.58269882,0.834281862,1.010861993,36.09655762,464,53.49668884,3963.772705,19.10695648,435,31.91112518,435,26.3772049,435,40.57875824,410,57.69786835,26,77.57407379,50,72.99742126,35,3959.489502,50,48.49458313,2858.536865,2858.700928,148.5526123
2/3/2022 15:00:02,3.215058088,463.9422302,3961.90625,32.49111938,0.979935586,435.0375061,588.4277344,434.9249573,462.4145508,435.125,445.9874573,409.8249817,415.4499817,37.98541641,45.39159393,38,25.99166679,49.93125153,39.625,49.65702438,0.834275067,1.010573506,36.09673309,464,53.5079689,3960.452637,19.11317444,435,31.88262177,435,26.28830719,435,41.24837112,410,57.81565857,26,77.574646,50,73.0350647,35,3963.458252,50,48.48724365,2859.876221,2858.700928,148.5413971
2/3/2022 15:00:04,3.21521759,463.963501,3962.994629,32.45865631,0.980151951,434.9624939,588.4277344,434.8999939,462.7075195,435.125,446.0124817,409.8249817,415.4125061,37.98749924,45.39067841,38,25.98749733,49.95000076,39.27500153,49.48182297,0.834278524,1.010687828,36.09651566,464,53.48341751,3951.04248,19.08224487,435,31.85406494,435,26.29096222,435,41.24358749,410,57.55593872,26,77.55242157,50,73.02980804,35,3944.529053,50,48.48006439,2861.512451,2858.700928,148.5312347
2/3/2022 15:00:06,3.215034485,463.943573,3962.552246,32.45066452,0.980139375,434.9750061,588.3789063,434.9125061,462.7075195,435.1499939,446.0249939,409.8249817,415.3875427,37.98333359,45.39266205,38,25.98749733,49.95000076,39.10625076,49.69950485,0.834300339,1.010750175,36.09674835,464,53.4878273,3955.366699,19.09461212,435,31.88219452,435,26.29348373,435,41.23923874,410,57.54510498,26,77.55291748,50,73.03268433,35,3961.333984,50,48.47122192,2861.164307,2858.700928,148.5458679
2/3/2022 15:00:08,3.217745781,463.9726868,3980.397705,32.45746994,0.980093241,435.0249939,588.4277344,434.9375,462.4145508,435.1000061,446.0124817,409.8125,415.4125061,37.98333359,45.39274216,38,25.98749733,49.9375,38.8125,49.60924149,0.834276021,1.010644317,36.09697723,464,53.46192932,3956.375244,19.1007843,435,31.89629364,435,26.02132034,435,41.10051346,410,57.53427124,26,77.56864929,50,73.02451324,35,3950.779541,50,48.46304321,2861.412598,2858.700928,148.5613861
2/3/2022 15:00:10,3.219248772,464.0382385,3964.94165,32.45647049,0.980133653,435.0375061,588.4277344,434.9125061,462.7075195,435.125,446.0249939,409.7999573,415.3374939,37.98958206,45.38990402,38,25.98125267,49.9375,38.91249847,49.81099319,0.834257841,1.010707736,36.09670639,464,53.38630676,3957.683105,19.10079193,435,31.86779022,435,25.84197617,435,41.09739685,410,57.15000916,26,77.55371857,50,73.04959869,35,3957.683105,50,48.45507431,2860.529297,2858.700928,148.5646057
2/3/2022 15:00:12,3.220654011,464.0968323,3953.617676,32.4689064,0.980180919,435.0124817,588.4765625,434.9249573,462.3779297,435.1374817,446.0124817,409.8374939,415.3999939,37.99375153,45.38800812,38,25.98333168,49.95000076,38.18125153,49.58800888,0.834237874,1.01069808,36.09547043,464,53.38337708,3944.719971,19.106987,435,31.88178253,435,26.21078491,435,41.49770355,410,57.13375854,26,77.56184387,50,73.01590729,35,3957.416992,50,48.44888306,2859.989746,2858.700928,148.5760345
2/3/2022 15:00:14,3.222829819,464.1433411,3954.223633,32.4569931,0.980612516,435,588.3789063,434.9499817,462.487793,435.125,446,409.8374939,415.4125061,37.99583435,45.38707733,38,25.98749733,49.95000076,37.17499924,49.7260437,0.834263504,1.010685086,36.09461212,464,53.35197067,3954.515869,19.09461212,435,31.91004944,435,26.21257782,435,40.81925201,410,57.49499512,26,77.56993103,50,72.97629547,35,3944.23999,50,48.44096375,2861.656494,2858.700928,148.5710297
2/3/2022 15:00:16,3.224466324,464.1511536,3955.150146,32.44975662,0.980557561,435.0124817,588.3789063,434.9375,462.4511719,435.125,446.0499573,409.8125,415.4125061,37.99375153,45.38805008,38,25.98749733,49.93125153,37.43125153,49.68357468,0.834267139,1.010683179,36.09408188,464,53.34764481,3948.703613,19.10081482,435,31.89575958,435,26.21543121,435,40.95055389,410,57.48416138,26,77.57044983,50,73.00547791,35,3954.036133,50,48.43231201,2862.078857,2858.700928,148.5800781
2/3/2022 15:00:18,3.22590661,464.1755676,3953.67041,32.46378326,0.981261849,435.0375061,587.6953125,434.9249573,462.7075195,435.1000061,445.9874573,409.8249817,415.375,38.00208282,45.38421249,38,25.98749733,49.93125153,37.93125153,49.82691956,0.834249794,1.01061976,36.09355545,464,53.37697983,3959.811768,19.11320496,435,31.88139343,435,26.03473282,435,41.35082245,410,57.47332764,26,77.56344604,50,73.03036499,35,3952.45874,50,48.42973328,2859.223633,2858.700928,148.5868683
2/3/2022 15:00:20,3.22660923,464.151123,3960.318848,32.46424103,0.979969084,435.0499573,588.3789063,434.8875427,462.7075195,435.1125183,446.0124817,409.8625183,415.3500061,38.00624847,45.38227081,38,25.98749733,49.92499924,38.09375,49.64640808,0.834250391,1.010425448,36.09311676,464,53.41931152,3957.252441,19.11940002,435,31.83882904,435,26.12907791,435,41.61719131,410,57.4624939,26,77.57163239,50,73.03883362,35,3957.252441,50,48.41809082,2861.927734,2858.700928,148.567749
2/3/2022 15:00:22,3.224181414,464.1615601,3921.954346,32.47226715,0.980889916,435.0625,588.4765625,434.9250183,462.7441406,435.1374817,446.0375061,409.8374939,415.3374939,38,45.38514328,38,25.98749733,49.9375,37.97499847,49.7844429,0.834243596,1.010366082,36.09264374,464,53.37409973,3941.677002,19.12563324,435,31.88115692,435,26.31493378,435,41.20879745,410,57.45166016,26,77.5798645,50,73.040802,35,3941.677002,50,48.41833496,2858.506104,2858.700928,148.572525
2/3/2022 15:00:24,3.221291542,464.1827087,3960.478516,32.47407532,0.980710626,435.0625,588.3789063,434.9375,462.4511719,435.125,446.0249939,409.8249817,415.3624573,37.99375153,45.38803864,38,25.99374962,49.91875076,38.125,49.7260437,0.834249258,1.010447979,36.0918541,464,53.38051987,3950.911133,19.12565613,435,31.8951416,435,26.22579193,435,41.47523499,410,57.81742859,26,77.58807373,50,73.05479431,35,3950.911133,50,48.4106369,2861.048096,2858.700928,148.5696106
2/3/2022 15:00:26,3.220296621,464.2015991,3964.93042,32.48633194,0.98078692,435.0500183,588.4277344,434.875,462.7441406,435.0749817,446.0249939,409.8625183,415.3249817,38,45.38516998,38,25.99166679,49.94374847,37.61875153,49.890625,0.834247172,1.010320187,36.09130096,464,53.34909439,3954.036377,19.11950684,435,31.82408905,435,25.86171341,435,41.74120331,410,57.81201172,26,77.56597137,50,73.03892517,35,3954.036377,50,48.40968704,2858.000488,2858.700928,148.5601654
2/3/2022 15:00:28,3.219209671,464.1716003,3943.085693,32.48855209,0.982132316,435.0375061,588.3789063,434.8999939,462.3413086,435.1499939,446.0124817,409.9125061,415.2875061,38,45.38516998,38,26,49.9375,37.33124924,49.83223343,0.834250152,1.010367751,36.09067154,464,53.34393311,3955.00708,19.11334229,435,31.85227203,435,26.41373062,435,41.73801422,410,58.05581665,26,77.56648254,50,73.03137207,35,3955.00708,50,48.41618347,2856.829834,2858.700928,148.5528717
2/3/2022 15:00:30,3.218102217,464.1085205,3906.198242,32.47615433,0.983224928,435.0500183,587.6953125,434.9250183,462.7075195,435.1499939,446.0249939,409.7999573,415.3500061,38.00624847,45.38227844,38,26,49.94374847,38.16875076,49.73666382,0.834231675,1.010406613,36.09070206,464,53.45252991,3952.435791,19.11955261,435,31.88051605,435,26.41731644,435,40.65620804,410,58.18036652,26,77.56703186,50,73.07568359,35,3952.435791,50,48.43032074,2853.316406,2858.700928,148.5525513
2/3/2022 15:00:32,3.214619398,464.0798035,3962.859375,32.48703384,0.982778311,435.0125427,588.3789063,434.9499817,462.487793,435.1374817,446.0500183,409.7999573,415.3625183,38.0083313,45.38127518,38,25.99791718,49.94374847,37.91875076,49.85346985,0.834222496,1.01040113,36.0908432,464,53.41612625,3942.163086,19.10101318,435,31.90867615,435,26.32881546,435,41.05622864,410,58.05536652,26,77.55993652,50,73.07161713,35,3942.163086,50,48.44400787,2854.324951,2858.700928,148.5662994
2/3/2022 15:00:34,3.215265274,464.0458984,3962.147949,32.51392365,0.983350575,435.0500183,587.6953125,434.9499817,462.4145508,435.1750183,445.9875183,409.8249817,415.375,38.00833511,45.38124084,38,26,49.9375,37.90625,49.97558594,0.834201753,1.010361314,36.09087372,464,53.3871994,3956.325928,19.11959076,435,31.90855408,435,26.60780716,435,41.4566803,410,58.17901611,26,77.56043243,50,73.07788086,35,3956.325928,50,48.46286774,2852.498291,2858.700928,148.5772095
2/3/2022 15:00:36,3.21265626,463.9584656,3961.359131,32.49985886,0.983570397,435.0375061,588.4765625,434.9249573,462.4511719,435.1750183,446.0249939,409.8374939,415.3374939,38.01458359,45.37830734,38,26,49.95000076,38.0625,49.80568314,0.83419627,1.010361195,36.09148407,464,53.38344193,3955.928955,19.11342621,435,31.88005066,435,26.61139679,435,41.45269394,410,58.17901611,26,77.57615662,50,73.09185791,35,3955.928955,50,48.4846611,2851.418457,2858.700928,148.5621643
2/3/2022 15:00:38,3.209259748,463.9160461,3949.16333,32.49834442,0.98153168,435.0249939,588.4277344,434.9624939,462.4511719,435.1875,446.0500183,409.8625183,415.3249817,38.01874924,45.37631226,38,26,49.93125153,38.46875,49.88001633,0.834232867,1.010251403,36.09230804,464,53.33123016,3946.161133,19.10726166,435,31.9225235,435,26.70651627,435,41.44892502,410,58.17901611,26,77.57667542,50,73.11764526,35,3946.161133,50,48.48975372,2856.923096,2858.700928,148.5787964
2/3/2022 15:00:40,3.209228516,463.9674377,3921.550049,32.47761917,0.982765496,435.0625,587.6953125,434.8999939,462.6708984,435.1125183,446.0500183,409.8500061,415.3625183,38.02083206,45.37526703,38,26.00416565,49.93125153,38.36875153,49.86408615,0.834198654,1.010340571,36.09225464,464,53.35299683,3950.936279,19.12584686,435,31.85151672,435,26.16023636,435,41.04079056,410,58.30402374,26,77.56206512,50,73.12094879,35,3950.936279,50,48.50822449,2853.518555,2858.700928,148.5842133
2/3/2022 15:00:42,3.206882238,464.0820007,3958.895752,32.45486069,0.982792139,435.0124817,587.6464844,434.8999939,462.4511719,435.1625061,446.0249939,409.8125,415.2875061,38.02500153,45.37324524,38,26.00833321,49.94374847,38.44374847,49.79507065,0.834195077,1.010377049,36.09127426,464,53.34194565,3942.724854,19.10109711,435,31.85131836,435,26.53026581,435,41.17183304,410,58.55820465,26,77.56261444,50,73.13228607,35,3942.724854,50,48.52037811,2854.074707,2858.700928,148.5943146
2/3/2022 15:00:44,3.207484245,464.1717529,3950.853516,32.46374512,0.980811,435,588.3789063,434.9250183,462.4145508,435.125,446,409.875,415.3125,38.02500153,45.3731308,38,26.00625038,49.95000076,38.48749924,49.91717911,0.834211349,1.01037097,36.08992004,464,53.37614441,3951.528564,19.09494019,435,31.87953186,435,26.25787735,435,41.84238434,410,58.69088745,26,77.57833099,50,73.14228058,35,3951.528564,50,48.51600266,2860.489258,2858.700928,148.5792084
2/3/2022 15:00:46,3.209050894,464.1915588,3951.881348,32.45887756,0.981124282,435.0375061,587.5976563,434.9499817,462.4511719,435.125,445.9875183,409.7874756,415.3374939,38.02291489,45.37398529,38,26.00625038,49.95624924,38.54375076,49.90125656,0.83421725,1.010281563,36.08904266,464,53.35990143,3950.925293,19.11351776,435,31.90768433,435,26.2602005,435,40.89539337,410,58.57174683,26,77.57124329,50,73.15328217,35,3950.925293,50,48.51216125,2859.785156,2858.700928,148.5684052
2/3/2022 15:00:48,3.206201792,464.1464539,3946.630127,32.47452545,0.980914295,435.0625,587.6953125,434.9249573,462.6708984,435.1000061,446.0625,409.8125,415.3374939,38.02500153,45.37285995,38,26.00416565,49.94374847,37.08750153,49.84284973,0.83423847,1.010336995,36.08877182,464,53.35527039,3948.316895,19.12591553,435,31.87915802,435,26.07930374,435,41.29298401,410,58.70217133,26,77.57194519,50,73.09378815,35,3943.546387,50,48.50685883,2860.213135,2858.700928,148.5756989
2/3/2022 15:00:50,3.205144882,464.0431824,3941.193604,32.49778366,0.980469763,435.0500183,588.3789063,434.875,462.7075195,435.0874939,446,409.8125,415.3249817,38.02500153,45.37274933,38,26.01041603,49.95000076,37.36249924,49.89063644,0.834219217,1.010291934,36.08926773,464,53.34262466,3942.01709,19.11976624,435,31.82233429,435,25.98973846,435,41.28907013,410,58.7111969,26,77.56481934,50,73.11103821,35,3946.784668,50,48.49911118,2861.615234,2858.700928,148.5568085
2/3/2022 15:00:52,3.206135035,463.9689331,3959.006836,32.49297333,0.980497718,435.0500183,588.4765625,434.8999939,462.7075195,435.1125183,446.0375061,409.8500061,415.3249817,38.03541565,45.36781311,38,26.00625038,49.96250153,37.26874924,49.90124893,0.834204495,1.010169864,36.09001541,464,53.39099884,3943.475342,19.11979675,435,31.85048676,435,26.17577362,435,41.42044067,410,58.5920639,26,77.55017853,50,73.11203766,35,3946.874512,50,48.49501801,2860.922607,2858.700928,148.5382385
2/3/2022 15:00:54,3.205979586,463.9704895,3955.421387,32.47451401,0.980145931,435.0500183,587.6953125,434.8999939,462.4511719,435.1125183,446.0249939,409.8500061,415.3249817,38.04375076,45.36378479,38,26.00625038,49.94374847,38.1875,50.03928757,0.834196985,1.010180593,36.09027863,464,53.37988281,3964.064209,19.11981964,435,31.83612823,435,26.17783356,435,41.55174255,410,58.59748077,26,77.57343292,50,73.15997314,35,3959.518311,50,48.48947906,2861.417969,2858.700928,148.5301819
2/3/2022 15:00:56,3.204622507,463.9573364,3956.453857,32.47732925,0.980766475,434.9875183,588.3789063,434.9125061,462.4511719,435.0750427,446.0124817,409.8125,415.375,38.04375076,45.36363983,38,26.00625038,49.9375,37.60625076,49.87469864,0.834211767,1.010061741,36.09049988,464,53.36320496,3949.913574,19.08887482,435,31.83589935,435,25.90487289,435,41.00947952,410,58.60153961,26,77.58161926,50,73.14080048,35,3944.317627,50,48.48443222,2860.12793,2858.700928,148.5474396
2/3/2022 15:00:58,3.202620506,463.9217224,3951.543213,32.48474884,0.980150402,435,588.2324219,434.9125061,462.487793,435.125,445.9874573,409.8375244,415.2750244,38.04375076,45.3634491,38,26.00625038,49.93125153,37.99375153,49.97026443,0.834215403,1.010166049,36.09085083,464,53.34544373,3951.18335,19.09505463,435,31.82154083,435,26.27375031,435,41.27598953,410,58.60695648,26,77.58977509,50,73.16462708,35,3952.483887,50,48.48011017,2860.733643,2858.700928,148.5509491
2/3/2022 15:01:00,3.200107813,463.8695984,3949.772461,32.48366547,0.980846107,435.0124817,588.3789063,434.8500061,462.4145508,435.1374817,446.0124817,409.8125,415.3125,38.04375076,45.36325836,38,26.01250267,49.93125153,37.73749924,49.88532639,0.834207952,1.010058761,36.09162521,464,53.38218689,3948.96875,19.10743713,435,31.8213501,435,26.36754227,435,41.00150681,410,58.99032593,26,77.59037781,50,73.1595993,35,3944.348145,50,48.47555542,2859.818359,2858.700928,148.5523682
2/3/2022 15:01:02,3.197901726,463.9019775,3945.099365,32.49124146,0.980064988,435.0500183,587.6953125,434.9125061,462.4511719,435.125,446.0249939,409.8249817,415.3125,38.04375076,45.36306763,38,26.01041603,49.93125153,37.69374847,49.97026443,0.834214032,1.010119557,36.09202194,464,53.38787842,3956.123779,19.12601471,435,31.86361694,435,26.1867485,435,41.13218689,410,58.87593079,26,77.59101105,50,73.16350555,35,3951.801758,50,48.4715271,2860.883789,2858.700928,148.5411072
2/3/2022 15:01:04,3.196251631,463.9734802,3947.600098,32.48825073,0.981408775,435.0375061,587.5976563,434.8625183,462.4145508,435.1000061,446.0375061,409.7999573,415.3249817,38.04583359,45.36190414,38,26.00625038,49.93125153,37.49375153,50.03397751,0.834232628,1.010125041,36.09176636,464,53.48274612,3954.620117,19.10746002,435,31.80665588,435,26.18991852,435,40.85835266,410,58.63269043,26,77.59158325,50,73.16049194,35,3957.550537,50,48.47134781,2857.820801,2858.700928,148.5565186
2/3/2022 15:01:06,3.197514534,464.072052,3960.459229,32.49510574,0.98074621,434.9750061,588.3300781,434.8874817,462.4511719,435.1374817,446.0124817,409.8249817,415.3125,38.04999924,45.35977173,38,26.00625038,49.9375,37.8125,50.02867126,0.834221542,1.010120034,36.09091949,464,53.49039841,3958.645508,19.10128021,435,31.83486938,435,26.55935287,435,41.12421417,410,58.6381073,26,77.5846405,50,73.17938232,35,3957.34082,50,48.46635437,2860.542969,2858.700928,148.5544739
2/3/2022 15:01:08,3.195693016,464.0855103,3933.443604,32.48364639,0.981100917,435.0124817,588.3789063,434.8625183,462.4511719,435.1000061,446.0249939,409.8625183,415.3249817,38.05208206,45.35858536,38,26.00625038,49.93125153,36.66875076,50.06583786,0.834233522,1.009866118,36.0900383,464,53.49869919,3956.954346,19.10747528,435,31.83467102,435,26.19485092,435,41.52536011,410,58.64352417,26,77.59284973,50,73.1446991,35,3960.935303,50,48.46476364,2859.267578,2858.700928,148.5359955
2/3/2022 15:01:10,3.196073055,463.9815979,3978.588379,32.4734726,0.980151772,435.0500183,587.6953125,434.8999939,462.4511719,435.0750427,446.0749817,409.8624573,415.3125,38.0541687,45.35739136,38,26.00625038,49.93125153,36.04999924,50.10300064,0.834236443,1.009918094,36.09046173,464,53.54363632,3963.115967,19.12605286,435,31.82017517,435,25.83029556,435,41.52093124,410,58.64759064,26,77.59348297,50,73.11235046,35,3964.885498,50,48.46041107,2860.500244,2858.700928,148.5598755
2/3/2022 15:01:12,3.194907188,463.8628845,3976.013916,32.45880508,0.980226159,435.0249939,588.3789063,434.8874817,462.4145508,435.1000061,446.0375061,409.7875061,415.2624817,38.05625153,45.35618591,38,26,49.93125153,36.84375,50.06583786,0.834205449,1.010011077,36.09153366,464,53.5133667,3965.736084,19.1013031,435,31.80581665,435,26.10726547,435,40.70901108,410,58.2765274,26,77.59410858,50,73.14485168,35,3962.220947,50,48.45500565,2860.478027,2858.700928,148.5749969
2/3/2022 15:01:14,3.195698023,463.8030701,3959.137451,32.45743942,0.980231881,435.0124817,588.3789063,434.8875427,462.4511719,435.1000061,446.0249939,409.875,415.25,38.0625,45.3530426,38,26.00208282,49.92499924,37.01874924,50.13485718,0.834201515,1.010017514,36.09299088,464,53.48231506,3962.453613,19.10131073,435,31.84810638,435,26.29307938,435,41.64915466,410,58.40197754,26,77.60240173,50,73.15952301,35,3969.019531,50,48.45552063,2858.244873,2858.700928,148.5744171
2/3/2022 15:01:16,3.193537951,463.8115845,3944.70459,32.4529686,0.980651498,435.0124817,587.6464844,434.9125061,462.7075195,435.125,446.0249939,409.8625183,415.2875061,38.0625,45.35276794,38,26,49.92499924,36.94374847,50.08707809,0.834216595,1.009998918,36.09363556,464,53.51754761,3964.137207,19.11371613,435,31.80536652,435,26.38700485,435,41.51137161,410,58.27787781,26,77.60312653,50,73.16251373,35,3965.380859,50,48.45333481,2858.837646,2858.700928,148.5848236
2/3/2022 15:01:18,3.190441608,463.8018799,3953.599609,32.45736694,0.980539858,435,587.5976563,434.8999939,462.6708984,435.1625061,446.0249939,409.8625183,415.3000183,38.06458282,45.35153198,38,26,49.92499924,36.5,50.24103928,0.834221065,1.010012746,36.09446716,464,53.61048126,3972.509277,19.10753632,435,31.83345795,435,26.29779434,435,41.50789261,410,58.27787781,26,77.60381317,50,73.15068054,35,3980.386475,50,48.453125,2858.861816,2858.700928,148.563324
2/3/2022 15:01:20,3.192229271,463.8599243,3984.468994,32.4369545,0.980557203,435.0500183,588.3789063,434.8874817,462.4145508,435.125,446.0500183,409.8249817,415.3125,38.06874847,45.34931946,38,26,49.92499924,36.47499847,50.20918274,0.834231853,1.01004374,36.09472656,464,53.66012192,3981.236816,19.10134125,435,31.80492401,435,26.30098343,435,41.09913635,410,58.27787781,26,77.60449982,50,73.1469574,35,3979.164307,50,48.45491791,2857.90332,2858.700928,148.5435944
2/3/2022 15:01:22,3.194430351,463.9094849,3981.686279,32.43492508,0.980692506,435.0375061,588.3789063,434.8500061,462.7075195,435.1374817,446.0124817,409.8125,415.3000183,38.06874847,45.3490181,38,26,49.92499924,36.44374847,50.24103928,0.834239542,1.010054469,36.09448242,464,53.64099884,3973.081787,19.11375427,435,31.81886292,435,26.5790863,435,40.96062851,410,58.27787781,26,77.60518646,50,73.15657043,35,3983.301758,50,48.45061493,2859.51123,2858.700928,148.5404205
2/3/2022 15:01:24,3.198172808,463.945282,3969.72583,32.4598999,0.980836689,435.0249939,588.3300781,434.8625183,462.4511719,435.125,446.0375061,409.8500061,415.2999573,38.07291794,45.3467865,38,26.00208282,49.92499924,35.67499924,50.28351212,0.834234893,1.009950638,36.0944252,464,53.68028259,3986.100586,19.10757446,435,31.81861115,435,26.12274551,435,41.36100769,410,58.40287781,26,77.60588074,50,73.12203979,35,3988.974854,50,48.45291901,2859.009033,2858.700928,148.5460815
2/3/2022 15:01:26,3.20024085,463.9774475,3978.239014,32.46641541,0.982417881,435.0249939,588.4277344,434.8999939,462.7441406,435.0999756,446.0500183,409.8125,415.3000183,38.07708359,45.3445282,38,25.99791718,49.90625,34.95000076,50.23042297,0.834210336,1.009943485,36.09442139,464,53.82528687,3993.386475,19.10137939,435,31.80419159,435,26.12493515,435,40.95251083,410,58.15422058,26,77.6293869,50,73.08821106,35,3986.236816,50,48.46451569,2854.526367,2858.700928,148.5281677
2/3/2022 15:01:28,3.200248718,464.030365,3994.979736,32.47454834,0.983083785,435.0249939,587.6953125,434.8374939,462.7441406,435.125,446.0375061,409.8624573,415.2374573,38.08124924,45.34226608,38,26,49.92499924,35.28749847,50.24103928,0.834175587,1.009948254,36.09393692,464,53.80793762,3986.562012,19.09519958,435,31.76142883,435,26.1271286,435,41.48809814,410,58.27787781,26,77.60727692,50,73.09056854,35,3988.819092,50,48.48288727,2852.946777,2858.700928,148.5330505
2/3/2022 15:01:30,3.199453831,464.1104431,3986.92627,32.45954895,0.981987596,435,588.3789063,434.8625183,462.4145508,435.1000061,446.0124817,409.875,415.25,38.08333206,45.34094238,38,26.00625038,49.93125153,35.48749924,50.19856644,0.834171116,1.009975553,36.0931778,464,53.78310394,3977.976074,19.10139465,435,31.83207703,435,26.22102737,435,41.61936569,410,58.65435791,26,77.60032654,50,73.11676025,35,3986.172363,50,48.49479675,2855.163086,2858.700928,148.5175934
2/3/2022 15:01:32,3.199242353,464.191925,3979.165039,32.46743393,0.983023703,435.0500183,588.3789063,434.875,462.6708984,435.125,446.0375061,409.8249817,415.2374573,38.08750153,45.33864212,38,26.00625038,49.93125153,35.10625076,50.23041916,0.834179699,1.009852529,36.09208298,464,53.81602859,3992.720459,19.11997986,435,31.8033371,435,26.1316452,435,41.07587051,410,58.65977478,26,77.60095215,50,73.09567261,35,3990.722412,50,48.50882339,2853.951172,2858.700928,148.5306854
2/3/2022 15:01:34,3.198467493,464.2087097,3986.747314,32.45418167,0.982744932,435.0375061,588.28125,434.8500061,462.7441406,435.125,446.0500183,409.8500061,415.25,38.09375,45.33535767,38,26.00625038,49.92499924,34.91249847,50.19856262,0.834168613,1.009827256,36.09101105,464,53.84442139,3989.587158,19.10141754,435,31.77468872,435,26.13410187,435,41.34180069,410,58.66519165,26,77.60919952,50,73.08972931,35,3989.35083,50,48.51744843,2854.915283,2858.700928,148.5324554
2/3/2022 15:01:36,3.197962046,464.1511536,3980.410645,32.45927048,0.982785106,435.0625,588.3300781,434.8625183,462.4145508,435.0874939,446.0249939,409.8374939,415.2749939,38.08750153,45.33784485,38,26.01041603,49.92499924,35.30625153,50.21980286,0.834166706,1.00993073,36.0904541,464,53.8748436,3989.563721,19.12002563,435,31.81690216,435,26.22858047,435,41.20347214,410,58.92106628,26,77.60986328,50,73.08732605,35,3992.682373,50,48.52846909,2855.514404,2858.700928,148.5254669
2/3/2022 15:01:38,3.197342873,464.0435486,3984.413574,32.4563942,0.981811881,435.0249939,588.3300781,434.8374939,462.7075195,435.125,445.9875183,409.8249817,415.2624817,38.09375,45.33456039,38,26.01250267,49.92499924,35.56874847,50.24634933,0.834171772,1.009985328,36.09095001,464,53.96284866,3996.381104,19.11386108,435,31.80241394,435,26.50585938,435,41.06499863,410,59.05667877,26,77.61058044,50,73.12001038,35,3996.782959,50,48.5351944,2856.440186,2858.700928,148.532547
2/3/2022 15:01:40,3.193782568,463.9709778,3966.592529,32.47328949,0.981865168,435.0375061,587.6953125,434.9125061,462.4145508,435.1125183,446.0749817,409.8374939,415.1750183,38.09791565,45.33222198,38,26.01458168,49.91875076,34.875,50.21980286,0.834187329,1.00989604,36.09175873,464,53.97872925,3994.729004,19.10770416,435,31.8589859,435,26.50911331,435,41.19586182,410,59.06751251,26,77.61130524,50,73.08096313,35,3994.729004,50,48.54013824,2857.841309,2858.700928,148.5620575
2/3/2022 15:01:42,3.194280148,463.9797668,3996.0625,32.48918152,0.98030436,435.0499573,588.3300781,434.875,462.487793,435.0874939,446.0249939,409.875,415.2375183,38.09791565,45.33189392,38,26.01874733,49.89374924,35.04375076,50.2251091,0.834159911,1.009911537,36.09221649,464,54.03936005,3998.210205,19.10772705,435,31.81620789,435,26.14437485,435,41.462883,410,59.45178223,26,77.6192627,50,73.08841705,35,3998.210205,50,48.53252411,2860.796387,2858.700928,148.5874634
2/3/2022 15:01:44,3.196034908,464.1022949,3994.961914,32.48577118,0.980565846,435.0124817,588.3789063,434.8374939,462.7807617,435.0750427,446.0625,409.7875061,415.2374573,38.10208511,45.32953644,38,26.01874733,49.91249847,35.17499924,50.272892,0.834157884,1.00994122,36.09073639,464,54.05519104,4004.379395,19.126297,435,31.77342987,435,26.05476761,435,41.05470657,410,59.59416199,26,77.62006378,50,73.09481812,35,4007.632324,50,48.52780151,2860.751465,2858.700928,148.5606537
2/3/2022 15:01:46,3.19594717,464.1841125,4000.256836,32.46409988,0.980368853,435.0249939,588.28125,434.8500061,462.7441406,435.1000061,446.0625,409.8625183,415.2250061,38.10833359,45.32618713,38,26.01041603,49.91249847,35.03749847,50.12954712,0.834149063,1.00996244,36.08950806,464,54.07443619,3992.869385,19.10775757,435,31.78733063,435,25.9655838,435,41.59008408,410,59.23516846,26,77.62847137,50,73.085289,35,3998.033936,50,48.52069855,2860.485352,2858.700928,148.5361023
